mean sst,stdev sst,n,satellite date,requested lon min,requested lon max,requested lat min,requested lat max,requested date,median sst,mad sst
26.573344111442566,0.19588870163332223,32,2010-11-05,50.783,50.983000000000004,-14.304,-14.504,14921,26.566911697387695,0.1462033155441284
26.56263439995902,0.19696967691345005,28,2010-11-05,50.754,50.954,-14.324,-14.524,14921,26.55974006652832,0.17597617721557615
26.571189335414342,0.17799317088323383,28,2010-11-05,50.723,50.923,-14.334,-14.533999999999999,14921,26.546831130981445,0.1462047294616699
26.579821177891322,0.16059320553076126,35,2010-11-05,50.689,50.889,-14.355,-14.555,14921,26.569063186645508,0.14567309646606444
26.594423823886448,0.1466120870183299,36,2010-11-05,50.655,50.855000000000004,-14.342,-14.542,14922,26.575517654418945,0.11430392189025879
26.574163330925835,0.11408198406197433,36,2010-11-05,50.603,50.803000000000004,-14.367,-14.567,14922,26.57085609436035,0.102076362991333
26.605185381571452,0.10690134496898501,30,2010-11-05,50.549,50.749,-14.389000000000001,-14.589,14922,26.59129524230957,0.08931717109680175
26.59773063659668,0.10301320663561671,36,2010-11-05,50.525,50.725,-14.407,-14.607,14922,26.581254959106445,0.08453247413635254
26.097414758470322,0.06199203880186947,36,2010-11-13,50.48,50.68,-14.409,-14.609,14923,26.083529472351074,0.07336676731109619
26.06922541724311,0.060981459609241374,36,2010-11-13,50.452999999999996,50.653,-14.446,-14.645999999999999,14923,26.06273078918457,0.059014090347290035
26.06922541724311,0.060981459609241374,36,2010-11-13,50.452999999999996,50.653,-14.446,-14.645999999999999,14923,26.06273078918457,0.059014090347290035
26.037091361151802,0.06161380243422457,36,2010-11-13,50.414,50.614000000000004,-14.457,-14.657,14923,26.036195755004883,0.04784838352203369
26.02946138381958,0.05735560022982146,36,2010-11-13,50.391,50.591,-14.469000000000001,-14.669,14924,26.03440284729004,0.04359531955718994
26.02149264017741,0.06023311792583844,30,2010-11-13,50.362,50.562000000000005,-14.464,-14.664,14924,26.026870727539062,0.052101447486877436
26.0194367090861,0.06084678132909115,30,2010-11-13,50.333999999999996,50.534,-14.468,-14.668,14924,26.022926330566406,0.059014090347290035
26.0558975537618,0.10222952464277028,36,2010-11-13,50.306,50.506,-14.479000000000001,-14.679,14924,26.038705825805664,0.06805185127258301
26.0558975537618,0.10222952464277028,36,2010-11-13,50.306,50.506,-14.479000000000001,-14.679,14924,26.038705825805664,0.06805185127258301
26.111929575602215,0.16186518014918974,30,2010-11-13,50.278999999999996,50.479,-14.505,-14.705,14925,26.060579299926758,0.15630575637817382
26.137055079142254,0.1770931518943647,30,2010-11-13,50.253,50.453,-14.532,-14.732,14925,26.06273078918457,0.18182414016723633
26.19798206460887,0.25450365271589576,29,2010-11-13,50.233,50.433,-14.543000000000001,-14.743,14925,26.095722198486328,0.2094718837738037
26.172460215432302,0.21892383868441959,28,2010-11-13,50.247,50.447,-14.588000000000001,-14.788,14926,26.06273078918457,0.21531843280792234
26.172460215432302,0.21892383868441959,28,2010-11-13,50.247,50.447,-14.588000000000001,-14.788,14926,26.06273078918457,0.21531843280792234
26.177654266357422,0.2350280831344054,33,2010-11-13,50.221,50.421,-14.638,-14.838,14926,26.15524673461914,0.2541290554046631
26.251504148755753,0.2527938841350848,28,2010-11-13,50.199,50.399,-14.644,-14.844,14926,26.22338104248047,0.24509129447937011
26.251723403930665,0.22176546072519443,25,2010-11-13,50.21,50.410000000000004,-14.691,-14.891,14927,26.22051239013672,0.23392700157165527
26.200152735556326,0.2324636789001616,31,2010-11-13,50.222,50.422000000000004,-14.707,-14.907,14927,26.156681060791016,0.20202619400024413
26.239875440244322,0.23772676742938856,27,2010-11-13,50.244,50.444,-14.764000000000001,-14.964,14927,26.22840118408203,0.19245680007934568
26.239875440244322,0.23772676742938856,27,2010-11-13,50.244,50.444,-14.764000000000001,-14.964,14927,26.22840118408203,0.19245680007934568
26.231292355445124,0.24154042507760673,31,2010-11-13,50.263,50.463,-14.819,-15.019,14928,26.22624969482422,0.15417922439575193
26.26116050992693,0.23299586449041956,28,2010-11-13,50.289,50.489000000000004,-14.847,-15.046999999999999,14928,26.228759765625,0.12281146373748779
26.314495346762918,0.19063693428512737,22,2010-11-13,50.298,50.498000000000005,-14.882,-15.081999999999999,14928,26.25206756591797,0.11324065589904785
26.279583676656088,0.19408652431138626,30,2010-11-13,50.305,50.505,-14.908,-15.107999999999999,14928,26.246688842773438,0.10792432594299316
26.293053521050346,0.18728821115460492,27,2010-11-13,50.327999999999996,50.528,-14.93,-15.129999999999999,14929,26.25206756591797,0.11270902290344238
26.223638458251955,0.1339071955557261,25,2010-11-13,50.368,50.568000000000005,-14.962,-15.161999999999999,14929,26.224815368652344,0.10845878677368163
26.156051751339074,0.14557237917451038,33,2010-11-13,50.397999999999996,50.598,-14.99,-15.19,14929,26.13229751586914,0.13716696853637694
26.149648974018714,0.1529524098587601,31,2010-11-13,50.411,50.611000000000004,-15.025,-15.225,14929,26.10647964477539,0.11271185073852538
26.180761973063152,0.17982228070213288,33,2010-11-13,50.457,50.657000000000004,-15.099,-15.299,14930,26.151660919189453,0.13822740669250488
26.207704544067383,0.1455199724498171,35,2010-11-13,50.498999999999995,50.699,-15.155000000000001,-15.355,14930,26.217641830444336,0.12015471267700195
26.22477478451199,0.12345425707039166,36,2010-11-13,50.525,50.725,-15.204,-15.404,14930,26.242027282714844,0.07708961219787597
26.26314417521159,0.11895852699620693,36,2010-11-13,50.524,50.724000000000004,-15.234,-15.434,14930,26.27501678466797,0.09144370307922363
26.556823412577312,0.24532933007762486,30,2010-11-21,50.543,50.743,-15.303,-15.503,14931,26.600977897644043,0.22329292774200438
26.52768179575602,0.25502299719634897,30,2010-11-21,50.55,50.75,-15.366,-15.565999999999999,14931,26.600977897644043,0.2248878267288208
26.499934726291233,0.24091204490485477,36,2010-11-21,50.559,50.759,-15.415000000000001,-15.615,14931,26.538942337036133,0.20149456100463867
26.419112099541557,0.23479954124752048,36,2010-11-21,50.562999999999995,50.763,-15.483,-15.683,14931,26.451444625854492,0.221698028755188
26.34377187093099,0.2756300351553452,30,2010-11-21,50.545,50.745000000000005,-15.519,-15.719,14932,26.38725757598877,0.28124233818054195
26.253920449150932,0.33536354162021514,36,2010-11-21,50.477,50.677,-15.556000000000001,-15.756,14932,26.235572814941406,0.3944829940795898
26.247884008619522,0.3343540881564209,36,2010-11-21,50.446999999999996,50.647,-15.559000000000001,-15.759,14932,26.235572814941406,0.3944829940795898
26.200691107547645,0.2948582144948126,33,2010-11-21,50.412,50.612,-15.519,-15.719,14932,26.160268783569336,0.30622908897399903
26.229697080758903,0.2909688450446119,26,2010-11-21,50.384,50.584,-15.465,-15.665,14933,26.190749168395996,0.2929396780014038
26.237550867014917,0.2809398944124828,29,2010-11-21,50.397,50.597,-15.439,-15.639,14933,26.221229553222656,0.33281356658935546
26.276810577937535,0.28515872250115776,28,2010-11-21,50.414,50.614000000000004,-15.404,-15.604,14933,26.253860473632812,0.37162277526855464
26.32277558066628,0.2690479617687834,22,2010-11-21,50.421,50.621,-15.381,-15.581,14933,26.317689895629883,0.33068703460693355
26.355121612548828,0.2692601812634246,26,2010-11-21,50.419,50.619,-15.367,-15.567,14934,26.375423431396484,0.39129319610595703
26.276810577937535,0.28515872250115776,28,2010-11-21,50.41,50.61,-15.397,-15.597,14934,26.253860473632812,0.37162277526855464
26.25858564937816,0.2705270116999233,34,2010-11-21,50.431999999999995,50.632,-15.431000000000001,-15.631,14934,26.242027282714844,0.357268684387207
26.279812513078962,0.27820082389292566,35,2010-11-21,50.479,50.679,-15.454,-15.654,14934,26.26282501220703,0.36152174835205075
26.323021189371744,0.2637672439301275,30,2010-11-21,50.506,50.706,-15.435,-15.635,14935,26.297249794006348,0.3168631628036499
26.279812513078962,0.27820082389292566,35,2010-11-21,50.5,50.7,-15.447000000000001,-15.647,14935,26.26282501220703,0.36152174835205075
26.361059930589462,0.25833824124416793,36,2010-11-21,50.510999999999996,50.711,-15.439,-15.639,14935,26.38725757598877,0.3168617488861084
26.323021189371744,0.2637672439301275,30,2010-11-21,50.506,50.706,-15.438,-15.638,14935,26.297249794006348,0.3168631628036499
26.404409726460774,0.26176051699288694,36,2010-11-21,50.528999999999996,50.729,-15.414,-15.613999999999999,14936,26.490890502929687,0.26635661430358887
26.499934726291233,0.24091204490485477,36,2010-11-21,50.559,50.759,-15.411,-15.610999999999999,14936,26.538942337036133,0.20149456100463867
26.584184063805473,0.2786501240466571,36,2010-11-21,50.592999999999996,50.793,-15.409,-15.609,14936,26.600977897644043,0.2333939546585083
26.584184063805473,0.2786501240466571,36,2010-11-21,50.592999999999996,50.793,-15.409,-15.609,14936,26.600977897644043,0.2333939546585083
26.616469383239746,0.2725965369523139,30,2010-11-21,50.629999999999995,50.83,-15.388,-15.588,14937,26.61532211303711,0.21212722091674804
26.584184063805473,0.2786501240466571,36,2010-11-21,50.619,50.819,-15.389000000000001,-15.589,14937,26.600977897644043,0.2333939546585083
26.691988881429037,0.2831449242797215,30,2010-11-21,50.66,50.86,-15.378,-15.578,14937,26.713576316833496,0.25253415641784666
26.78433831532796,0.23119236354042313,30,2010-11-21,50.669,50.869,-15.364,-15.564,14937,26.761268615722656,0.21638028488159178
26.82009792327881,0.22670765402182474,36,2010-11-21,50.701,50.901,-15.371,-15.571,14938,26.82689094543457,0.27007804527282714
26.77999538845486,0.2635968581936698,36,2010-11-21,50.702999999999996,50.903,-15.391,-15.591,14938,26.77919864654541,0.28230560417175293
26.86691017150879,0.26170589362429453,30,2010-11-21,50.736,50.936,-15.463000000000001,-15.663,14938,26.914029121398926,0.25093784351348875
26.85482162899441,0.26605943413381694,36,2010-11-21,50.737,50.937000000000005,-15.484,-15.684,14938,26.914029121398926,0.25093784351348875
26.973794746398926,0.1722112609036566,30,2010-11-29,50.717,50.917,-15.508000000000001,-15.708,14939,26.987899780273438,0.20840720386505127
